2020-05-01 00:00:00.700	0
2020-05-01 00:00:00.970	0
2020-05-01 00:00:01.883	0
2020-05-01 00:00:02.053	0
2020-05-01 00:00:02.812	0
2020-05-01 00:00:03.211	0
2020-05-01 00:00:03.733	0
2020-05-01 00:00:03.901	0
2020-05-01 00:00:04.652	0
2020-05-01 00:00:04.938	0
2020-05-01 00:00:05.350	0
2020-05-01 00:00:05.845	0
2020-05-01 00:00:06.752	0
2020-05-01 00:00:07.322	0
2020-05-01 00:00:07.727	0
2020-05-01 00:00:08.539	0
2020-05-01 00:00:09.358	0
2020-05-01 00:00:09.496	0
2020-05-01 00:00:09.944	0
2020-05-01 00:00:10.072	0
2020-05-01 00:00:10.551	0
2020-05-01 00:00:11.532	0
2020-05-01 00:00:11.692	0
2020-05-01 00:00:12.588	0
2020-05-01 00:00:13.397	0
2020-05-01 00:00:13.943	0
2020-05-01 00:00:14.824	0
2020-05-01 00:00:15.757	0
2020-05-01 00:00:16.615	0
2020-05-01 00:00:16.931	0
2020-05-01 00:00:17.749	0
2020-05-01 00:00:18.056	0
2020-05-01 00:00:18.511	0
2020-05-01 00:00:19.252	0
2020-05-01 00:00:19.395	0
2020-05-01 00:00:20.373	0
2020-05-01 00:00:20.613	0
2020-05-01 00:00:21.434	0
2020-05-01 00:00:21.626	0
2020-05-01 00:00:22.610	0
2020-05-01 00:00:23.323	0
2020-05-01 00:00:23.966	0
2020-05-01 00:00:24.199	0
2020-05-01 00:00:24.349	0
2020-05-01 00:00:24.450	0
2020-05-01 00:00:25.343	0
2020-05-01 00:00:25.973	0
2020-05-01 00:00:26.821	0
2020-05-01 00:00:27.457	0
2020-05-01 00:00:28.373	0
2020-05-01 00:00:28.960	0
2020-05-01 00:00:29.066	0
2020-05-01 00:00:29.149	0
2020-05-01 00:00:29.350	0
2020-05-01 00:00:29.475	0
2020-05-01 00:00:29.961	0
2020-05-01 00:00:30.119	0
2020-05-01 00:00:30.388	0
2020-05-01 00:00:30.708	0
2020-05-01 00:00:31.155	0
2020-05-01 00:00:32.005	0
2020-05-01 00:00:32.815	0
2020-05-01 00:00:33.196	0
2020-05-01 00:00:33.817	0
2020-05-01 00:00:34.294	0
2020-05-01 00:00:34.877	0
2020-05-01 00:00:35.473	0
2020-05-01 00:00:35.772	0
2020-05-01 00:00:36.515	0
2020-05-01 00:00:36.538	0
2020-05-01 00:00:37.279	0
2020-05-01 00:00:37.930	0
2020-05-01 00:00:38.923	0
2020-05-01 00:00:39.642	0
2020-05-01 00:00:39.778	0
2020-05-01 00:00:40.474	0
2020-05-01 00:00:40.763	0
2020-05-01 00:00:41.697	0
2020-05-01 00:00:41.777	0
2020-05-01 00:00:42.565	0
2020-05-01 00:00:43.542	0
2020-05-01 00:00:43.654	0
2020-05-01 00:00:43.757	0
2020-05-01 00:00:44.190	0
2020-05-01 00:00:45.079	0
2020-05-01 00:00:45.971	0
2020-05-01 00:00:46.035	0
2020-05-01 00:00:46.637	0
2020-05-01 00:00:47.053	0
2020-05-01 00:00:47.532	0
2020-05-01 00:00:48.418	0
2020-05-01 00:00:48.707	0
2020-05-01 00:00:48.959	0
2020-05-01 00:00:49.321	0
2020-05-01 00:00:49.715	0
2020-05-01 00:00:50.688	0
2020-05-01 00:00:51.424	0
2020-05-01 00:00:51.686	0
2020-05-01 00:00:52.207	0
2020-05-01 00:00:53.006	0
