2020-05-01 00:00:00.920	0
2020-05-01 00:00:01.022	0
2020-05-01 00:00:01.047	0
2020-05-01 00:00:01.357	0
2020-05-01 00:00:01.882	0
2020-05-01 00:00:02.109	0
2020-05-01 00:00:03.026	0
2020-05-01 00:00:03.378	0
2020-05-01 00:00:03.603	0
2020-05-01 00:00:04.225	0
2020-05-01 00:00:04.521	0
2020-05-01 00:00:05.464	0
2020-05-01 00:00:05.827	0
2020-05-01 00:00:06.485	0
2020-05-01 00:00:06.946	0
2020-05-01 00:00:06.984	0
2020-05-01 00:00:07.311	0
2020-05-01 00:00:08.160	0
2020-05-01 00:00:08.890	0
2020-05-01 00:00:09.687	0
2020-05-01 00:00:09.851	0
2020-05-01 00:00:09.901	0
2020-05-01 00:00:10.726	0
2020-05-01 00:00:11.518	0
2020-05-01 00:00:12.358	0
2020-05-01 00:00:12.776	0
2020-05-01 00:00:12.956	0
2020-05-01 00:00:13.548	0
2020-05-01 00:00:13.554	0
2020-05-01 00:00:13.798	0
2020-05-01 00:00:13.799	0
2020-05-01 00:00:13.869	0
2020-05-01 00:00:14.176	0
2020-05-01 00:00:14.411	0
2020-05-01 00:00:15.103	0
2020-05-01 00:00:15.537	0
2020-05-01 00:00:16.527	0
2020-05-01 00:00:16.605	0
2020-05-01 00:00:16.779	0
2020-05-01 00:00:16.864	0
2020-05-01 00:00:17.661	0
2020-05-01 00:00:17.806	0
2020-05-01 00:00:18.250	0
2020-05-01 00:00:18.886	0
2020-05-01 00:00:19.795	0
2020-05-01 00:00:19.827	0
2020-05-01 00:00:20.510	0
2020-05-01 00:00:20.549	0
2020-05-01 00:00:20.573	0
2020-05-01 00:00:20.747	0
2020-05-01 00:00:20.895	0
2020-05-01 00:00:21.519	0
2020-05-01 00:00:21.990	0
2020-05-01 00:00:22.211	0
2020-05-01 00:00:22.264	0
2020-05-01 00:00:23.247	0
2020-05-01 00:00:23.892	0
2020-05-01 00:00:24.839	0
2020-05-01 00:00:25.520	0
2020-05-01 00:00:25.591	0
2020-05-01 00:00:26.515	0
2020-05-01 00:00:26.970	0
2020-05-01 00:00:27.940	0
2020-05-01 00:00:28.529	0
2020-05-01 00:00:29.240	0
2020-05-01 00:00:29.375	0
2020-05-01 00:00:30.307	0
2020-05-01 00:00:31.002	0
2020-05-01 00:00:31.126	0
2020-05-01 00:00:31.465	0
2020-05-01 00:00:31.787	0
2020-05-01 00:00:32.167	0
2020-05-01 00:00:32.611	0
2020-05-01 00:00:32.631	0
2020-05-01 00:00:32.772	0
2020-05-01 00:00:33.130	0
2020-05-01 00:00:33.507	0
2020-05-01 00:00:34.150	0
2020-05-01 00:00:34.853	0
2020-05-01 00:00:35.036	0
2020-05-01 00:00:35.821	0
2020-05-01 00:00:36.351	0
2020-05-01 00:00:36.561	0
2020-05-01 00:00:36.950	0
2020-05-01 00:00:37.571	0
2020-05-01 00:00:37.976	0
2020-05-01 00:00:38.956	0
2020-05-01 00:00:39.814	0
2020-05-01 00:00:40.219	0
2020-05-01 00:00:40.563	0
2020-05-01 00:00:41.325	0
2020-05-01 00:00:41.614	0
2020-05-01 00:00:42.368	0
2020-05-01 00:00:42.863	0
2020-05-01 00:00:43.698	0
2020-05-01 00:00:44.282	0
2020-05-01 00:00:44.408	0
2020-05-01 00:00:45.320	0
2020-05-01 00:00:46.256	0
2020-05-01 00:00:46.484	0
